"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","Die Minenkolonie von Khorinis war ein riesiges Gefängnis, von einer magischen Barriere umgeben.","Die Minenkolonie von Khorinis war ein riesiges Gefängnis, von einer magischen Barriere umgeben.","","","intro_1","",""
"","Hier wurde seit Jahren nach magischem Erz für den König geschürft.","Hier wurde seit Jahren nach magischem Erz für den König geschürft.","","","intro_2","",""
"","Es hieß, die Barriere ist unzerstörbar.","Es hieß, die Barriere ist unzerstörbar.","","","intro_3","",""
"","""Wer einmal drin ist, kommt nie wieder raus.""","""Wer einmal drin ist, kommt nie wieder raus.""","","","intro_4","",""
"","Irgendwie habe ich es trotzdem geschafft.","Irgendwie habe ich es trotzdem geschafft.","","","intro_5","",""
"","In den alten Ork-Tempeln, tief unter der Kolonie, besiegte ich den Schläfer, einen Erzdämon.","In den alten Ork-Tempeln, tief unter der Kolonie, besiegte ich den Schläfer, einen Erzdämon.","","","intro_6","",""
"","... seine entfesselten magischen Kräfte zerstörten leider nicht nur die Barriere ...","... seine entfesselten magischen Kräfte zerstörten leider nicht nur die Barriere ...","","","intro_7","",""
"","... ich wurde im Tempel verschüttet.","... ich wurde im Tempel verschüttet.","","","intro_8","",""
"","Der König verlor die Kontrolle über die Minenkolonie.","Der König verlor die Kontrolle über die Minenkolonie.","","","intro_9","",""
"","Ohne das Erz schien auch der Krieg gegen die Orks verloren.","Ohne das Erz schien auch der Krieg gegen die Orks verloren.","","","intro_10","",""
"","Überall durchstreiften Ork-Horden das Königreich.","Überall durchstreiften Ork-Horden das Königreich.","","","intro_11","",""
"","Schon bald umstellten die Orks auch die ehemalige Minenkolonie.","Schon bald umstellten die Orks auch die ehemalige Minenkolonie.","","","intro_12","",""
"","Nun waren die Menschen wieder dort gefangen.","Nun waren die Menschen wieder dort gefangen.","","","intro_13","",""
"","Monate sind vergangen, seit ich die Barriere zerstörte.","Monate sind vergangen, seit ich die Barriere zerstörte.","","","intro_14","",""
"","Verschüttet... vergessen...","Verschüttet... vergessen...","","","intro_15","",""
"","am Leben gehalten durch die Magie meiner Rüstung...","am Leben gehalten durch die Magie meiner Rüstung...","","","intro_16","",""
"","Xardas schickte mich in den Tempel, um den Schläfer zu besiegen.","Xardas schickte mich in den Tempel, um den Schläfer zu besiegen.","","","intro_17","",""
"","Xardas war es auch, der mich von dort befreite und mir alles erzählte.","Xardas war es auch, der mich von dort befreite und mir alles erzählte.","","","intro_18","",""
"","Ich fühle mich schwach und ich habe vieles vergessen... Doch ich bin am Leben und ich bin zurück!","Ich fühle mich schwach und ich habe vieles vergessen... Doch ich bin am Leben und ich bin zurück!","","","intro_19","",""
