"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Mobsi/MOB_ArenaBench.d:163","(bis zum Kampf warten)","(Počkat na začátek zápasu)","","","MOB_ARENABENCH1.description","",""
"Scripts/Content/Mobsi/MOB_Bed.d:76","Bis zum nächsten Morgen schlafen","Spát až do příštího rána","","","PC_SleepTime_Morning.description","",""
"Scripts/Content/Mobsi/MOB_Bed.d:103","Bis Mittags schlafen","Spát až do odpoledne","","","PC_SleepTime_Noon.description","",""
"Scripts/Content/Mobsi/MOB_Bed.d:130","Bis zum nächsten Abend schlafen","Spát až do večera","","","PC_SleepTime_Evening.description","",""
"Scripts/Content/Mobsi/MOB_Bed.d:157","Bis Mitternacht schlafen","Spát až do půlnoci","","","PC_SleepTime_Midnight.description","",""
"Scripts/Content/Mobsi/MOB_Book.d:65","Formel der glühenden Kraft","Formule zářící síly","","","MOB_BOOK_S1_1","",""
"Scripts/Content/Mobsi/MOB_Book.d:66","Runen herzustellen war seit alters her den besten Magier vorbehaltne, in diesem Buch verraten sie ihre Geheimnisse über das Herstellen von Runen des Feuers","Výroba run byla vždy vyhrazena těm nejlepším mágům, v této knize odhaluji svá tajemství výroby magických run Ohně.","","","MOB_BOOK_S1_2","",""
"Scripts/Content/Mobsi/MOB_Book.d:67","Die niederen Tränke","Jednoduché lektvary","","","MOB_BOOK_S1_3","",""
"Scripts/Content/Mobsi/MOB_Book.d:68","Schon mit geringem Talent in der Alchemie ist es möglich diese herzustellen","I s limitovanými znalostmi alchymie je možné tyto lektvary připravit.","","","MOB_BOOK_S1_4","",""
"Scripts/Content/Mobsi/MOB_Book.d:69","Tränke stärkerer Energie","Lektvary silnější energie","","","MOB_BOOK_S1_5","",""
"Scripts/Content/Mobsi/MOB_Book.d:70","Um diese herzustellen ist ein geübter Alchemist von nöten","Výrobu těchto lektvarů zvládne pouze vyškolený alchymista.","","","MOB_BOOK_S1_6","",""
"Scripts/Content/Mobsi/MOB_Book.d:71","Tränke großer Macht","Lektvary moci","","","MOB_BOOK_S1_7","",""
"Scripts/Content/Mobsi/MOB_Book.d:72","Nur ein Meister der Alchemie ist fähig diese zu erzeugen","Pouze mistr alchymista je schopen tyto lektvary bezchybně připravit.","","","MOB_BOOK_S1_8","",""
