"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:43","Hey, ich dachte du wärst tot!","Hej, já jsem myslel, že jsi mrtvý!","","","PC_Mage_WELCOME_15_01","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:44","Da bist du nicht der einzige.","Tak to nejsi první.","","","PC_Mage_WELCOME_15_02","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:45","Wie ist es dir seit unserem letzten Treffen ergangen?","Jak se ti daří od doby, co jsme se naposledy setkali?","","","PC_Mage_WELCOME_02_03","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:46","Naja, ich hab den Schläfer verbannt, lag ein halbes Jahr unter Felstrümmern begraben,","Nojo... vyhnal jsem Spáče a ležel jsem půl roku pod kamením,","","","PC_Mage_WELCOME_15_04","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:47","und als ich schliesslich gerettet werde, erfahre ich, das wir von Orks umzingelt sind und Dämonen unterwegs sind.","a když jsme byl konečně zachráněn, zjistil jsem, že jsme obleženi skřety a že démoni jsou na cestě.","","","PC_Mage_WELCOME_15_05","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:48","Du steckst mal wieder mittendrin.","Už jsi zase v tom, že?","","","PC_Mage_WELCOME_02_06","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:49","So sieht's aus. Und jetzt brauche ich deine Hilfe.","Vypadá to tak. A teď potřebuji tvou pomoc.","","","PC_Mage_WELCOME_15_07","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:50","Was kann ich für dich tun?","Co pro tebe mohu udělat?","","","PC_Mage_WELCOME_02_08","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:62","Was weißt du über die Dämonen? ","Co víš o démonech? ","","","PC_Mage_DEMONS.description","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:77","Was weißt du über die Dämonen?","Co víš o démonech?","","","PC_Mage_DEMONS_15_01","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:78","Nun, sie können sich an jedem Ort im Tal manifestieren.","No, mohou se v údolí zjevit na jakémkoliv místě.","","","PC_Mage_DEMONS_02_02","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:79","Was noch?","Víš ještě něco jiného?","","","PC_Mage_DEMONS_15_03","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:80","Hmmm... sie sind weitaus stärker als ihre natürlichen Abbilder.","Hmmm... jsou mnohem silnější než jejich pozemské protějšky.","","","PC_Mage_DEMONS_02_04","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:81","Aber wir können sie mit unseren Waffen töten.","Ale můžeme je zabít svými zbraněmi.","","","PC_Mage_DEMONS_15_05","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:82","Und es werden mehr. Das ist alles was ich weiß.","A bude jich víc. To je všechno, co vím.","","","PC_Mage_DEMONS_02_06","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:83","Immerhin ein Anfang.","Přinejmenším dobrý začátek.","","","PC_Mage_DEMONS_15_07","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:95","Ich muss mit den Feuermagiern sprechen","Musím mluvit s mágy Ohně!","","","PC_Mage_KDF.description","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:110","Ich muss mit den Feuermagiern sprechen.","Musím mluvit s mágy Ohně!","","","PC_Mage_KDF_15_01","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:111","Was willst du von ihnen?","Co od nich chceš?","","","PC_Mage_KDF_02_02","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:112","Ich muss herausfinden was sie vorhaben.","Mám zjistit, co dělají.","","","PC_Mage_KDF_15_03","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:113","Sie forschen zur Zeit nach einer Möglichkeit die Dämonen aufzuhalten.","V současné době zkoumají způsob, jak zastavit démony.","","","PC_Mage_KDF_02_04","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:114","Genau deshalb will ich mit ihnen sprechen. Ich muss wissen was sie planen.","Přesně proto s nimi chci mluvit. Musím vědět, co plánují.","","","PC_Mage_KDF_15_05","",""
"Scripts/Content/Story/Missions/DIA_PC_Mage.d:115","Dann solltest du mit Catmaol sprechen, dem Berater des Königs. Er hält sich im Thronsaal auf.","Pak by sis měl promluvit s Catmaolem, královým rádcem. Zdržuje se v trůnním sále.","","","PC_Mage_KDF_02_06","",""
